ZIP,City,County,Population
17569,Reinholds,Lancaster County,"7,323"
17538,Landisville,Lancaster County,"7,314"
17074,Newport,Perry County,"7,304"
15126,Imperial,Allegheny County,"7,276"
17555,Narvon,Lancaster County,"7,251"
17851,Mount Carmel,Northumberland County,"7,234"
17519,East Earl,Lancaster County,"7,127"
15021,Burgettstown,Washington County,"7,110"
19506,Bernville,Berks County,"7,108"
17370,York Haven,York County,"7,090"
15851,Reynoldsville,Jefferson County,"7,059"
17777,Watsontown,Northumberland County,"7,030"
17368,Wrightsville,York County,"7,005"
16403,Cambridge Springs,Crawford County,"6,959"
18072,Pen Argyl,Northampton County,"6,938"
17921,Ashland,Schuylkill County,"6,931"
19012,Cheltenham,Montgomery County,"6,910"
17579,Strasburg,Lancaster County,"6,875"
16150,Sharpsville,Mercer County,"6,856"
18403,Archbald,Lackawanna County,"6,851"
17061,Millersburg,Dauphin County,"6,842"
15089,West Newton,Westmoreland County,"6,789"
15062,Monessen,Westmoreland County,"6,780"
19032,Folcroft,Delaware County,"6,772"
17961,Orwigsburg,Schuylkill County,"6,740"
15139,Oakmont,Allegheny County,"6,702"
15145,Turtle Creek,Allegheny County,"6,695"
17314,Delta,York County,"6,640"
16933,Mansfield,Tioga County,"6,610"
18472,Waymart,Wayne County,"6,601"
15946,Portage,Cambria County,"6,561"
18091,Wind Gap,Northampton County,"6,547"
19383,West Chester,Chester County,"6,537"
16841,Howard,Centre County,"6,477"
18947,Pipersville,Bucks County,"6,477"
17322,Felton,York County,"6,473"
19076,Prospect Park,Delaware County,"6,441"
15853,Ridgway,Elk County,"6,420"
19543,Morgantown,Berks County,"6,401"
17347,Mount Wolf,York County,"6,393"
17366,Windsor,York County,"6,392"
19070,Morton,Delaware County,"6,359"
17073,Newmanstown,Lebanon County,"6,314"
19041,Haverford,Delaware County,"6,308"
18641,Pittston,Luzerne County,"6,305"
17339,Lewisberry,York County,"6,281"
19520,Elverson,Chester County,"6,277"
15223,Pittsburgh,Allegheny County,"6,255"
18925,Furlong,Bucks County,"6,250"
18106,Allentown,Lehigh County,"6,226"
19102,Philadelphia,Philadelphia County,"6,195"
15627,Derry,Westmoreland County,"6,167"
17361,Shrewsbury,York County,"6,156"
16735,Kane,McKean County,"6,149"
18101,Allentown,Lehigh County,"6,120"
15133,Mckeesport,Allegheny County,"6,112"
18066,New Tripoli,Lehigh County,"6,102"
17527,Gap,Lancaster County,"6,094"
19362,Nottingham,Chester County,"6,092"
16662,Martinsburg,Blair County,"6,069"
19567,Womelsdorf,Berks County,"6,057"
18224,Freeland,Luzerne County,"6,031"
15330,Eighty Four,Washington County,"6,023"
18655,Shickshinny,Luzerne County,"6,018"
17737,Hughesville,Lycoming County,"5,970"
19330,Cochranville,Chester County,"5,957"
19074,Norwood,Delaware County,"5,934"
17976,Shenandoah,Schuylkill County,"5,916"
17007,Boiling Springs,Cumberland County,"5,865"
17043,Lemoyne,Cumberland County,"5,852"
19066,Merion Station,Montgomery County,"5,839"
18810,Athens,Bradford County,"5,774"
15282,Pittsburgh,Allegheny County,"5,772"
18041,East Greenville,Montgomery County,"5,768"
18661,White Haven,Luzerne County,"5,759"
17360,Seven Valleys,York County,"5,735"
15222,Pittsburgh,Allegheny County,"5,725"
15552,Meyersdale,Somerset County,"5,685"
19127,Philadelphia,Philadelphia County,"5,664"
16915,Coudersport,Potter County,"5,600"
18074,Perkiomenville,Montgomery County,"5,590"
15478,Smithfield,Fayette County,"5,560"
17004,Belleville,Mifflin County,"5,551"
16142,New Wilmington,Mercer County,"5,522"
17820,Catawissa,Columbia County,"5,499"
16651,Houtzdale,Clearfield County,"5,484"
17307,Biglerville,Adams County,"5,467"
17560,New Providence,Lancaster County,"5,460"
18414,Dalton,Lackawanna County,"5,444"
18507,Moosic,Lackawanna County,"5,443"
18011,Alburtis,Berks County,"5,338"
19504,Barto,Berks County,"5,335"
17810,Allenwood,Lycoming County,"5,309"
18517,Taylor,Lackawanna County,"5,303"
15530,Berlin,Somerset County,"5,299"
16037,Harmony,Butler County,"5,291"
18519,Scranton,Lackawanna County,"5,266"
18424,Gouldsboro,Lackawanna County,"5,213"
17090,Shermans Dale,Perry County,"5,206"
15714,Northern Cambria,Cambria County,"5,205"
16673,Roaring Spring,Blair County,"5,204"
18452,Peckville,Lackawanna County,"5,203"
16314,Cochranton,Crawford County,"5,188"
17516,Conestoga,Lancaster County,"5,180"
15110,Duquesne,Allegheny County,"5,149"
19405,Bridgeport,Montgomery County,"5,145"
17509,Christiana,Lancaster County,"5,135"
15626,Delmont,Westmoreland County,"5,129"
16827,Boalsburg,Centre County,"5,123"
15824,Brockway,Jefferson County,"5,115"
18847,Susquehanna,Susquehanna County,"5,104"
17066,Mount Union,Huntingdon County,"5,102"
15342,Houston,Washington County,"5,097"
18610,Blakeslee,Monroe County,"5,079"
17053,Marysville,Perry County,"5,067"
17520,East Petersburg,Lancaster County,"5,040"
16833,Curwensville,Clearfield County,"5,021"
16828,Centre Hall,Centre County,"5,000"
17752,Montgomery,Lycoming County,"4,975"
17233,McConnellsburg,Fulton County,"4,961"
18054,Green Lane,Montgomery County,"4,932"
16102,New Castle,Lawrence County,"4,929"
19031,Flourtown,Montgomery County,"4,929"
17841,McClure,Mifflin County,"4,896"
15135,Mckeesport,Allegheny County,"4,859"
17529,Gordonville,Lancaster County,"4,826"
17922,Auburn,Schuylkill County,"4,803"
16229,Freeport,Armstrong County,"4,798"
16947,Troy,Bradford County,"4,797"
16025,Chicora,Butler County,"4,793"
19551,Robesonia,Berks County,"4,778"
18621,Hunlock Creek,Luzerne County,"4,744"
18419,Factoryville,Wyoming County,"4,734"
