NAME,H1_001N,zip code tabulation area
ZCTA5 65618,47,65618
ZCTA5 65619,3624,65619
ZCTA5 65620,141,65620
ZCTA5 65622,3764,65622
ZCTA5 65623,11,65623
ZCTA5 65624,1071,65624
ZCTA5 65625,3678,65625
ZCTA5 65626,797,65626
ZCTA5 65627,461,65627
ZCTA5 65629,285,65629
ZCTA5 65630,232,65630
ZCTA5 65631,2124,65631
ZCTA5 65632,1282,65632
ZCTA5 65633,1699,65633
ZCTA5 65634,310,65634
ZCTA5 65635,277,65635
ZCTA5 65637,473,65637
ZCTA5 65638,207,65638
ZCTA5 65640,346,65640
ZCTA5 65641,995,65641
ZCTA5 65644,1203,65644
ZCTA5 65646,904,65646
ZCTA5 65647,1003,65647
ZCTA5 65648,2335,65648
ZCTA5 65649,810,65649
ZCTA5 65650,817,65650
ZCTA5 65652,1471,65652
ZCTA5 65653,2912,65653
ZCTA5 65654,84,65654
ZCTA5 65655,1451,65655
ZCTA5 79745,2788,79745
ZCTA5 79742,190,79742
ZCTA5 79743,120,79743
ZCTA5 79744,525,79744
ZCTA5 79748,60,79748
ZCTA5 79749,150,79749
ZCTA5 79752,1040,79752
ZCTA5 79754,33,79754
ZCTA5 64490,869,64490
ZCTA5 64491,936,64491
ZCTA5 64492,764,64492
ZCTA5 64493,237,64493
ZCTA5 64494,449,64494
ZCTA5 64496,91,64496
ZCTA5 64497,242,64497
ZCTA5 64498,176,64498
ZCTA5 64499,81,64499
ZCTA5 64501,5647,64501
ZCTA5 64503,5731,64503
ZCTA5 64504,4588,64504
ZCTA5 64505,5884,64505
ZCTA5 64506,9801,64506
ZCTA5 64507,5952,64507
ZCTA5 64601,5175,64601
ZCTA5 64620,283,64620
ZCTA5 64622,262,64622
ZCTA5 64623,270,64623
ZCTA5 64624,734,64624
ZCTA5 64625,317,64625
ZCTA5 64628,2814,64628
ZCTA5 64630,273,64630
ZCTA5 64631,471,64631
ZCTA5 64632,343,64632
ZCTA5 64633,2481,64633
ZCTA5 64635,222,64635
ZCTA5 64636,134,64636
ZCTA5 64637,294,64637
ZCTA5 79755,89,79755
ZCTA5 79756,4537,79756
ZCTA5 79758,1288,79758
ZCTA5 79759,19,79759
ZCTA5 79761,12651,79761
ZCTA5 79762,17284,79762
ZCTA5 79763,15414,79763
ZCTA5 79764,10275,79764
ZCTA5 79765,8705,79765
ZCTA5 79766,3158,79766
ZCTA5 79769,2,79769
ZCTA5 79770,31,79770
ZCTA5 79772,4546,79772
ZCTA5 79776,21,79776
ZCTA5 79777,54,79777
ZCTA5 79778,387,79778
ZCTA5 79780,41,79780
ZCTA5 79781,181,79781
ZCTA5 79782,1874,79782
ZCTA5 79783,47,79783
ZCTA5 79785,41,79785
ZCTA5 79788,203,79788
ZCTA5 79789,427,79789
ZCTA5 79821,1921,79821
ZCTA5 79830,4568,79830
ZCTA5 79832,1,79832
ZCTA5 79834,145,79834
ZCTA5 79835,4267,79835
ZCTA5 79836,2388,79836
ZCTA5 79837,241,79837
ZCTA5 79838,2752,79838
ZCTA5 79839,494,79839
ZCTA5 79842,358,79842
ZCTA5 79843,1376,79843
ZCTA5 79845,1746,79845
ZCTA5 79846,31,79846
ZCTA5 79847,124,79847
ZCTA5 79848,573,79848
ZCTA5 79849,4461,79849
ZCTA5 79851,163,79851
ZCTA5 79852,757,79852
ZCTA5 79853,1032,79853
ZCTA5 79854,102,79854
ZCTA5 79855,984,79855
ZCTA5 79901,4832,79901
ZCTA5 79902,9567,79902
ZCTA5 79903,7245,79903
ZCTA5 79904,12806,79904
ZCTA5 79905,8961,79905
ZCTA5 92805,22927,92805
ZCTA5 92801,19132,92801
ZCTA5 92802,12289,92802
ZCTA5 92804,26017,92804
ZCTA5 92806,13666,92806
ZCTA5 92807,13281,92807
ZCTA5 92808,7598,92808
ZCTA5 92821,15718,92821
ZCTA5 92823,2169,92823
ZCTA5 92831,14257,92831
ZCTA5 92832,9643,92832
ZCTA5 92833,16968,92833
ZCTA5 92835,9410,92835
ZCTA5 92840,15753,92840
ZCTA5 92841,9672,92841
ZCTA5 59257,58,59257
ZCTA5 59258,76,59258
ZCTA5 59259,223,59259
ZCTA5 59260,98,59260
ZCTA5 59261,337,59261
ZCTA5 59262,368,59262
ZCTA5 59263,756,59263
ZCTA5 59270,4179,59270
ZCTA5 59273,10,59273
ZCTA5 59274,134,59274
ZCTA5 59275,243,59275
ZCTA5 59276,36,59276
ZCTA5 59301,5568,59301
ZCTA5 59311,89,59311
ZCTA5 59312,18,59312
ZCTA5 59313,1304,59313
ZCTA5 59314,64,59314
ZCTA5 59315,76,59315
ZCTA5 59316,33,59316
ZCTA5 59317,616,59317
ZCTA5 59318,66,59318
ZCTA5 64477,1526,64477
ZCTA5 64474,348,64474
ZCTA5 64475,197,64475
ZCTA5 64476,177,64476
ZCTA5 64479,370,64479
ZCTA5 64480,141,64480
ZCTA5 64481,521,64481
ZCTA5 64482,977,64482
ZCTA5 64483,251,64483
ZCTA5 64484,482,64484
ZCTA5 64485,3503,64485
ZCTA5 64486,198,64486
ZCTA5 64487,346,64487
ZCTA5 64489,870,64489
ZCTA5 64638,231,64638
ZCTA5 64639,111,64639
ZCTA5 64640,1796,64640
ZCTA5 64641,277,64641
ZCTA5 64642,375,64642
ZCTA5 64643,482,64643
ZCTA5 64644,1319,64644
ZCTA5 64645,133,64645
ZCTA5 64646,145,64646
ZCTA5 64647,157,64647
ZCTA5 64648,784,64648
ZCTA5 64649,371,64649
ZCTA5 64650,271,64650
ZCTA5 64651,280,64651
ZCTA5 66937,392,66937
ZCTA5 66933,165,66933
ZCTA5 66935,1390,66935
ZCTA5 66936,213,66936
ZCTA5 66938,485,66938
ZCTA5 66939,268,66939
ZCTA5 66940,184,66940
ZCTA5 66941,154,66941
ZCTA5 66942,134,66942
ZCTA5 66943,245,66943
ZCTA5 66944,129,66944
ZCTA5 66945,486,66945
ZCTA5 66946,62,66946
ZCTA5 66948,238,66948
ZCTA5 66949,333,66949
ZCTA5 66951,377,66951
ZCTA5 66952,294,66952
ZCTA5 66953,279,66953
ZCTA5 66955,67,66955
ZCTA5 66956,650,66956
ZCTA5 66958,138,66958
ZCTA5 66959,115,66959
ZCTA5 66960,105,66960
ZCTA5 66961,13,66961
ZCTA5 66962,143,66962
ZCTA5 66963,95,66963
ZCTA5 66964,118,66964
ZCTA5 66966,286,66966
ZCTA5 66967,1101,66967
ZCTA5 66968,771,66968
ZCTA5 66970,87,66970
ZCTA5 67001,614,67001
ZCTA5 67002,6000,67002
ZCTA5 67003,1395,67003
ZCTA5 67004,360,67004
ZCTA5 67005,7093,67005
ZCTA5 67008,253,67008
ZCTA5 67009,397,67009
ZCTA5 67010,5773,67010
ZCTA5 67012,34,67012
ZCTA5 67013,1245,67013
ZCTA5 67016,219,67016
ZCTA5 67017,932,67017
ZCTA5 67018,71,67018
ZCTA5 67019,424,67019
ZCTA5 67020,731,67020
ZCTA5 67021,38,67021
ZCTA5 67022,800,67022
ZCTA5 67023,119,67023
ZCTA5 67024,468,67024
ZCTA5 67025,1557,67025
ZCTA5 92843,11499,92843
ZCTA5 92844,6753,92844
ZCTA5 92845,5760,92845
ZCTA5 92860,7275,92860
ZCTA5 92861,2020,92861
ZCTA5 92865,6879,92865
ZCTA5 92866,6085,92866
ZCTA5 92867,14045,92867
ZCTA5 92868,9133,92868
ZCTA5 92869,12174,92869
ZCTA5 92870,17669,92870
ZCTA5 92879,14526,92879
ZCTA5 92880,20526,92880
ZCTA5 92881,9536,92881
ZCTA5 92882,20809,92882
ZCTA5 92883,11741,92883
ZCTA5 92886,17254,92886
ZCTA5 92887,7331,92887
ZCTA5 93001,14627,93001
ZCTA5 93003,20324,93003
ZCTA5 93004,11775,93004
ZCTA5 93010,17726,93010
ZCTA5 93012,14435,93012
ZCTA5 93013,7155,93013
ZCTA5 93015,5526,93015
ZCTA5 93021,12372,93021
ZCTA5 93022,2312,93022
ZCTA5 93023,9082,93023
ZCTA5 93030,15903,93030
ZCTA5 93033,17729,93033
ZCTA5 93035,12253,93035
ZCTA5 93036,15095,93036
ZCTA5 93040,557,93040
ZCTA5 93041,8845,93041
ZCTA5 93042,6,93042
ZCTA5 93043,4,93043
ZCTA5 93060,10282,93060
ZCTA5 93063,19827,93063
ZCTA5 93064,18,93064
ZCTA5 93065,25149,93065
ZCTA5 93066,1096,93066
ZCTA5 93067,446,93067
ZCTA5 95835,14763,95835
ZCTA5 95832,3206,95832
ZCTA5 95833,15420,95833
ZCTA5 95834,13112,95834
ZCTA5 95837,124,95837
ZCTA5 95838,12110,95838
ZCTA5 95841,8959,95841
ZCTA5 95842,12162,95842
ZCTA5 95843,15045,95843
ZCTA5 95864,10193,95864
ZCTA5 95901,13047,95901
ZCTA5 95903,1310,95903
ZCTA5 95910,49,95910
ZCTA5 95912,1604,95912
ZCTA5 95913,139,95913
ZCTA5 95914,340,95914
ZCTA5 95915,41,95915
ZCTA5 95916,999,95916
ZCTA5 95917,1203,95917
ZCTA5 95918,984,95918
ZCTA5 95919,696,95919
ZCTA5 95920,120,95920
ZCTA5 67026,1877,67026
ZCTA5 67028,108,67028
ZCTA5 67029,541,67029
ZCTA5 67030,1006,67030
ZCTA5 67031,842,67031
ZCTA5 67035,448,67035
ZCTA5 71407,389,71407
ZCTA5 71404,423,71404
ZCTA5 71405,2435,71405
ZCTA5 71406,79,71406
ZCTA5 71409,2913,71409
ZCTA5 71410,60,71410
ZCTA5 71411,1435,71411
ZCTA5 71414,121,71414
ZCTA5 71415,139,71415
ZCTA5 71416,431,71416
ZCTA5 71417,2194,71417
ZCTA5 71418,2988,71418
ZCTA5 71419,1083,71419
ZCTA5 71422,678,71422
ZCTA5 71423,2230,71423
ZCTA5 71424,504,71424
ZCTA5 71425,93,71425
ZCTA5 71426,61,71426
ZCTA5 71427,182,71427
ZCTA5 71428,10,71428
ZCTA5 71429,1832,71429
ZCTA5 71430,1096,71430
ZCTA5 71432,496,71432
ZCTA5 71433,1995,71433
ZCTA5 71434,29,71434
ZCTA5 71435,1613,71435
ZCTA5 71438,729,71438
ZCTA5 71439,849,71439
ZCTA5 71441,300,71441
ZCTA5 71446,10827,71446
ZCTA5 71447,681,71447
ZCTA5 71449,5830,71449
ZCTA5 71450,469,71450
ZCTA5 71452,52,71452
ZCTA5 71454,1230,71454
ZCTA5 71455,98,71455
ZCTA5 71456,626,71456
ZCTA5 71457,12261,71457
ZCTA5 71459,3556,71459
ZCTA5 71461,1022,71461
ZCTA5 71462,1007,71462
ZCTA5 71463,3725,71463
ZCTA5 71465,1346,71465
ZCTA5 71466,233,71466
ZCTA5 71467,2458,71467
ZCTA5 71468,290,71468
ZCTA5 71469,1464,71469
ZCTA5 71472,136,71472
ZCTA5 71473,309,71473
ZCTA5 71474,272,71474
ZCTA5 71475,1,71475
ZCTA5 71479,325,71479
ZCTA5 71480,283,71480
ZCTA5 71483,4353,71483
ZCTA5 71485,1027,71485
ZCTA5 71486,2534,71486
ZCTA5 71497,392,71497
ZCTA5 79121,3087,79121
ZCTA5 95922,381,95922
ZCTA5 95923,205,95923
ZCTA5 95925,147,95925
ZCTA5 95926,17759,95926
ZCTA5 95928,17392,95928
ZCTA5 95929,0,95929
ZCTA5 95930,184,95930
ZCTA5 95932,3073,95932
ZCTA5 95934,156,95934
ZCTA5 95935,367,95935
ZCTA5 95936,275,95936
ZCTA5 95937,585,95937
ZCTA5 95938,1520,95938
ZCTA5 95939,247,95939
ZCTA5 95941,247,95941
ZCTA5 95942,1020,95942
ZCTA5 95943,343,95943
ZCTA5 95944,30,95944
ZCTA5 95945,12297,95945
ZCTA5 95946,4750,95946
ZCTA5 95947,972,95947
ZCTA5 95948,4135,95948
ZCTA5 95949,9211,95949
ZCTA5 95950,169,95950
ZCTA5 95951,751,95951
ZCTA5 95953,3708,95953
ZCTA5 95954,3870,95954
ZCTA5 95955,542,95955
ZCTA5 95956,488,95956
ZCTA5 95957,314,95957
ZCTA5 95958,15,95958
ZCTA5 95959,8925,95959
ZCTA5 95960,384,95960
ZCTA5 95961,9580,95961
ZCTA5 95962,668,95962
ZCTA5 79248,889,79248
ZCTA5 79250,604,79250
ZCTA5 79251,35,79251
ZCTA5 79252,1444,79252
ZCTA5 79255,328,79255
ZCTA5 79256,203,79256
ZCTA5 79257,532,79257
ZCTA5 79258,20,79258
ZCTA5 79259,25,79259
ZCTA5 79261,297,79261
ZCTA5 79311,1435,79311
ZCTA5 79312,416,79312
ZCTA5 79313,651,79313
ZCTA5 79314,43,79314
ZCTA5 79316,4294,79316
ZCTA5 79322,880,79322
ZCTA5 79323,2494,79323
ZCTA5 79324,34,79324
ZCTA5 79325,936,79325
ZCTA5 79326,8,79326
ZCTA5 79329,1306,79329
ZCTA5 79330,266,79330
ZCTA5 79331,4622,79331
ZCTA5 79336,6787,79336
ZCTA5 79339,3131,79339
ZCTA5 79342,130,79342
ZCTA5 79343,606,79343
ZCTA5 79344,1,79344
ZCTA5 79345,351,79345
ZCTA5 79346,1028,79346
ZCTA5 79347,2831,79347
ZCTA5 99652,3477,99652
ZCTA5 99649,91,99649
ZCTA5 99650,152,99650
ZCTA5 99651,30,99651
ZCTA5 99653,86,99653
ZCTA5 99654,15651,99654
ZCTA5 99655,204,99655
ZCTA5 99656,25,99656
ZCTA5 79111,516,79111
ZCTA5 79118,10669,79118
ZCTA5 79119,9122,79119
ZCTA5 79124,4680,79124
ZCTA5 79201,2884,79201
ZCTA5 79220,93,79220
ZCTA5 79223,7,79223
ZCTA5 79225,393,79225
ZCTA5 79226,1660,79226
ZCTA5 79227,624,79227
ZCTA5 79229,234,79229
ZCTA5 79230,72,79230
ZCTA5 79231,27,79231
ZCTA5 79233,98,79233
ZCTA5 79234,69,79234
ZCTA5 79235,1590,79235
ZCTA5 79236,121,79236
ZCTA5 79237,280,79237
ZCTA5 79239,113,79239
ZCTA5 79240,43,79240
ZCTA5 79241,948,79241
ZCTA5 79243,47,79243
ZCTA5 79244,391,79244
ZCTA5 79245,1263,79245
ZCTA5 79247,32,79247
ZCTA5 99657,135,99657
ZCTA5 99658,247,99658
ZCTA5 99659,114,99659
ZCTA5 99660,192,99660
ZCTA5 99661,283,99661
ZCTA5 99662,124,99662
ZCTA5 99663,441,99663
ZCTA5 99664,2419,99664
ZCTA5 99665,42,99665
ZCTA5 99666,59,99666
ZCTA5 99667,1133,99667
ZCTA5 99668,55,99668
ZCTA5 99669,8111,99669
ZCTA5 99670,117,99670
ZCTA5 99671,199,99671
ZCTA5 99672,2430,99672
ZCTA5 99674,1049,99674
ZCTA5 99675,41,99675
ZCTA5 99676,2053,99676
ZCTA5 99677,88,99677
ZCTA5 99678,306,99678
ZCTA5 99679,118,99679
ZCTA5 99680,126,99680
ZCTA5 99681,99,99681
ZCTA5 99682,163,99682
ZCTA5 99683,1448,99683
ZCTA5 99684,379,99684
ZCTA5 99685,714,99685
ZCTA5 99686,1798,99686
ZCTA5 99688,3781,99688
ZCTA5 99689,384,99689
ZCTA5 99690,63,99690
ZCTA5 99691,81,99691
ZCTA5 99692,62,99692
ZCTA5 99693,293,99693
ZCTA5 99694,852,99694
ZCTA5 99695,12,99695
ZCTA5 99701,8961,99701
ZCTA5 99702,854,99702
ZCTA5 99703,2088,99703
ZCTA5 99704,4,99704
ZCTA5 99705,9349,99705
ZCTA5 99706,18,99706
ZCTA5 99707,10,99707
ZCTA5 99709,13798,99709
ZCTA5 99712,6193,99712
ZCTA5 99714,1102,99714
ZCTA5 99720,107,99720
ZCTA5 99721,136,99721
ZCTA5 11377,34384,11377
ZCTA5 11373,35036,11373
ZCTA5 11374,21376,11374
ZCTA5 11375,34810,11375
ZCTA5 11378,14359,11378
ZCTA5 11379,15535,11379
ZCTA5 11385,39275,11385
ZCTA5 11411,6486,11411
ZCTA5 11412,12235,11412
ZCTA5 11413,13828,11413
ZCTA5 11414,11372,11414
ZCTA5 11415,9626,11415
ZCTA5 11416,8440,11416
ZCTA5 11417,10130,11417
ZCTA5 11418,12314,11418
ZCTA5 11419,14294,11419
ZCTA5 11420,14713,11420
ZCTA5 11421,13334,11421
ZCTA5 11422,10780,11422
ZCTA5 11423,10138,11423
ZCTA5 11424,0,11424
ZCTA5 11426,6796,11426
ZCTA5 11427,8422,11427
ZCTA5 11428,6009,11428
ZCTA5 11429,8030,11429
ZCTA5 11430,11,11430
ZCTA5 11432,22193,11432
ZCTA5 11433,12601,11433
ZCTA5 11434,23237,11434
ZCTA5 11435,21139,11435
ZCTA5 11559,3025,11559
ZCTA5 11560,2565,11560
ZCTA5 11561,18744,11561
ZCTA5 20319,20,20319
ZCTA5 20250,0,20250
ZCTA5 20260,0,20260
ZCTA5 20317,36,20317
ZCTA5 20373,36,20373
ZCTA5 20388,0,20388
ZCTA5 20390,1,20390
ZCTA5 20408,0,20408
ZCTA5 20415,0,20415
ZCTA5 20418,0,20418
ZCTA5 20422,0,20422
ZCTA5 20427,0,20427
ZCTA5 20431,0,20431
ZCTA5 20510,0,20510
ZCTA5 20515,1,20515
ZCTA5 20520,0,20520
ZCTA5 20530,0,20530
ZCTA5 20535,1,20535
ZCTA5 20540,0,20540
ZCTA5 20542,2,20542
ZCTA5 20551,0,20551
ZCTA5 20560,0,20560
ZCTA5 20565,0,20565
ZCTA5 20566,0,20566
ZCTA5 20591,1,20591
ZCTA5 20601,10261,20601
ZCTA5 20602,10936,20602
ZCTA5 20603,11422,20603
ZCTA5 20606,150,20606
ZCTA5 20607,4397,20607
ZCTA5 20608,391,20608
ZCTA5 20609,526,20609
ZCTA5 20611,437,20611
ZCTA5 20612,141,20612
ZCTA5 20613,5717,20613
ZCTA5 20615,213,20615
ZCTA5 20616,2598,20616
ZCTA5 11436,6396,11436
ZCTA5 11439,3,11439
ZCTA5 11451,0,11451
ZCTA5 11501,8924,11501
ZCTA5 11507,2499,11507
ZCTA5 11509,1370,11509
ZCTA5 11510,11387,11510
ZCTA5 11514,1803,11514
ZCTA5 11516,2698,11516
ZCTA5 11518,4436,11518
ZCTA5 11520,14328,11520
ZCTA5 11530,9897,11530
ZCTA5 11542,11072,11542
ZCTA5 11545,4279,11545
ZCTA5 11547,383,11547
ZCTA5 11548,457,11548
ZCTA5 11549,13,11549
ZCTA5 11550,17740,11550
ZCTA5 11552,7767,11552
ZCTA5 11553,6497,11553
ZCTA5 11554,12951,11554
ZCTA5 11556,1,11556
ZCTA5 11557,3061,11557
ZCTA5 11558,3410,11558
ZCTA5 20617,307,20617
ZCTA5 20618,533,20618
ZCTA5 20619,5752,20619
ZCTA5 20620,650,20620
ZCTA5 20621,567,20621
ZCTA5 20622,1510,20622
ZCTA5 20623,960,20623
ZCTA5 20624,455,20624
ZCTA5 20625,527,20625
ZCTA5 20626,230,20626
ZCTA5 20628,286,20628
ZCTA5 20629,607,20629
ZCTA5 20630,242,20630
ZCTA5 20632,170,20632
ZCTA5 20634,2875,20634
ZCTA5 20636,4124,20636
ZCTA5 20637,2148,20637
ZCTA5 20639,5225,20639
ZCTA5 20640,4052,20640
ZCTA5 20645,338,20645
ZCTA5 24061,123,24061
ZCTA5 24058,160,24058
ZCTA5 24059,464,24059
ZCTA5 24060,21526,24060
ZCTA5 24064,2123,24064
ZCTA5 24065,2727,24065
ZCTA5 24066,2376,24066
ZCTA5 24067,1036,24067
ZCTA5 24069,906,24069
ZCTA5 24070,639,24070
ZCTA5 24072,658,24072
ZCTA5 24073,14543,24073
ZCTA5 24076,578,24076
ZCTA5 24077,415,24077
ZCTA5 24078,3482,24078
ZCTA5 24079,914,24079
ZCTA5 24082,193,24082
ZCTA5 24083,1621,24083
ZCTA5 24084,5119,24084
ZCTA5 24085,1247,24085
ZCTA5 24086,112,24086
ZCTA5 24087,1655,24087
ZCTA5 24088,1968,24088
ZCTA5 24089,1226,24089
ZCTA5 24090,2089,24090
ZCTA5 24091,3731,24091
ZCTA5 24092,1463,24092
ZCTA5 24093,91,24093
ZCTA5 24095,2145,24095
ZCTA5 24101,3013,24101
ZCTA5 24102,942,24102
ZCTA5 24104,2763,24104
ZCTA5 24105,254,24105
ZCTA5 24112,15817,24112
ZCTA5 24120,1343,24120
ZCTA5 24121,7367,24121
ZCTA5 24122,766,24122
ZCTA5 24124,2087,24124
ZCTA5 24127,2118,24127
ZCTA5 24128,937,24128
ZCTA5 24129,21,24129
ZCTA5 24131,86,24131
ZCTA5 24132,230,24132
ZCTA5 24133,1199,24133
ZCTA5 24134,2695,24134
ZCTA5 24136,1641,24136
ZCTA5 24137,2092,24137
ZCTA5 24138,664,24138
ZCTA5 24139,354,24139
ZCTA5 24141,10008,24141
ZCTA5 24142,2,24142
ZCTA5 24147,519,24147
ZCTA5 24148,3703,24148
ZCTA5 24149,1569,24149
ZCTA5 24150,402,24150
ZCTA5 24151,8707,24151
ZCTA5 24153,16515,24153
ZCTA5 27260,10701,27260
ZCTA5 27256,51,27256
ZCTA5 27258,3078,27258
ZCTA5 27259,78,27259
ZCTA5 27262,10422,27262
ZCTA5 27263,9390,27263
ZCTA5 27265,22471,27265
ZCTA5 27268,7,27268
ZCTA5 27278,12215,27278
ZCTA5 27281,1500,27281
ZCTA5 27282,7036,27282
ZCTA5 27283,1402,27283
ZCTA5 27284,24945,27284
ZCTA5 27288,11637,27288
ZCTA5 27291,948,27291
ZCTA5 27292,18226,27292
ZCTA5 27295,17067,27295
ZCTA5 27298,4669,27298
ZCTA5 27299,2053,27299
ZCTA5 27301,4168,27301
ZCTA5 27302,14284,27302
ZCTA5 27305,720,27305
ZCTA5 27306,4624,27306
ZCTA5 27310,2969,27310
ZCTA5 27311,1590,27311
ZCTA5 27312,9923,27312
ZCTA5 27313,2888,27313
ZCTA5 27314,466,27314
ZCTA5 27315,978,27315
ZCTA5 27316,2901,27316
ZCTA5 27317,7430,27317
ZCTA5 27320,17869,27320
ZCTA5 27325,2740,27325
ZCTA5 27326,1728,27326
ZCTA5 27330,16614,27330
ZCTA5 27332,14484,27332
ZCTA5 27340,109,27340
ZCTA5 27341,2370,27341
ZCTA5 27342,21,27342
ZCTA5 27343,1241,27343
ZCTA5 27344,7396,27344
ZCTA5 27349,2715,27349
ZCTA5 27350,2741,27350
ZCTA5 27351,22,27351
ZCTA5 27355,1133,27355
ZCTA5 27356,1371,27356
ZCTA5 27357,3876,27357
ZCTA5 27358,5725,27358
ZCTA5 27360,20353,27360
ZCTA5 27370,6366,27370
ZCTA5 27371,3504,27371
ZCTA5 27374,123,27374
ZCTA5 27376,4785,27376
ZCTA5 27377,4866,27377
ZCTA5 27379,2173,27379
ZCTA5 27401,9484,27401
ZCTA5 27403,9116,27403
ZCTA5 53569,499,53569
ZCTA5 53563,4727,53563
ZCTA5 53565,2259,53565
ZCTA5 53566,6869,53566
ZCTA5 53570,1174,53570
ZCTA5 53571,134,53571
ZCTA5 53572,4271,53572
ZCTA5 53573,1524,53573
ZCTA5 53574,1713,53574
ZCTA5 53575,6610,53575
ZCTA5 53576,954,53576
ZCTA5 53577,625,53577
ZCTA5 53578,2770,53578
ZCTA5 53579,772,53579
ZCTA5 53580,226,53580
ZCTA5 53581,4862,53581
ZCTA5 53582,498,53582
ZCTA5 53583,2553,53583
ZCTA5 53584,24,53584
ZCTA5 53585,958,53585
ZCTA5 53586,946,53586
ZCTA5 53587,554,53587
ZCTA5 53588,1973,53588
ZCTA5 53589,8853,53589
ZCTA5 53590,17736,53590
ZCTA5 53593,11583,53593
ZCTA5 53594,2247,53594
ZCTA5 53597,8095,53597
ZCTA5 53598,1575,53598
ZCTA5 53599,36,53599
ZCTA5 53703,20760,53703
ZCTA5 53704,22920,53704
ZCTA5 53705,12686,53705
ZCTA5 53706,215,53706
ZCTA5 53711,22739,53711
ZCTA5 53713,10881,53713
ZCTA5 53714,7775,53714
ZCTA5 53715,5997,53715
ZCTA5 53716,8729,53716
ZCTA5 53717,6480,53717
ZCTA5 53718,8170,53718
ZCTA5 53719,14880,53719
ZCTA5 53726,2476,53726
ZCTA5 53792,0,53792
ZCTA5 53801,592,53801
ZCTA5 53802,36,53802
ZCTA5 53803,569,53803
ZCTA5 53804,577,53804
ZCTA5 53805,2284,53805
ZCTA5 53806,947,53806
ZCTA5 53807,1907,53807
ZCTA5 53808,490,53808
ZCTA5 53809,1767,53809
ZCTA5 53810,202,53810
ZCTA5 53811,1351,53811
ZCTA5 53812,188,53812
ZCTA5 53813,2629,53813
ZCTA5 24450,7616,24450
ZCTA5 24442,112,24442
ZCTA5 24445,1589,24445
ZCTA5 24448,164,24448
ZCTA5 24457,142,24457
ZCTA5 16622,62,16622
ZCTA5 16619,187,16619
ZCTA5 16620,195,16620
ZCTA5 16621,333,16621
ZCTA5 16623,285,16623
ZCTA5 16624,125,16624
ZCTA5 16625,1790,16625
ZCTA5 16627,1025,16627
ZCTA5 16630,2119,16630
ZCTA5 16631,26,16631
ZCTA5 16633,76,16633
ZCTA5 16634,152,16634
ZCTA5 16635,5023,16635
ZCTA5 16636,353,16636
ZCTA5 16637,1140,16637
ZCTA5 16638,53,16638
ZCTA5 16639,669,16639
ZCTA5 16640,693,16640
ZCTA5 16641,1196,16641
ZCTA5 16645,58,16645
ZCTA5 16646,1039,16646
ZCTA5 16647,565,16647
ZCTA5 16648,6903,16648
ZCTA5 16650,974,16650
ZCTA5 16651,1673,16651
ZCTA5 16652,7277,16652
ZCTA5 16654,4,16654
ZCTA5 16655,626,16655
ZCTA5 24458,282,24458
ZCTA5 24459,361,24459
ZCTA5 24460,1117,24460
ZCTA5 24464,168,24464
ZCTA5 24465,974,24465
ZCTA5 24467,922,24467
ZCTA5 24469,9,24469
ZCTA5 24471,622,24471
ZCTA5 24472,1193,24472
ZCTA5 24473,526,24473
ZCTA5 24474,209,24474
ZCTA5 24476,146,24476
ZCTA5 24477,4790,24477
ZCTA5 24479,701,24479
ZCTA5 24482,1929,24482
ZCTA5 24483,415,24483
ZCTA5 24484,613,24484
ZCTA5 24485,291,24485
ZCTA5 24486,1466,24486
ZCTA5 24487,288,24487
ZCTA5 24501,12289,24501
ZCTA5 24502,18796,24502
ZCTA5 24503,8749,24503
ZCTA5 24504,5105,24504
ZCTA5 24515,14,24515
ZCTA5 24517,2612,24517
ZCTA5 24520,1165,24520
ZCTA5 24521,4647,24521
ZCTA5 24522,4506,24522
ZCTA5 24523,8974,24523
ZCTA5 24526,728,24526
ZCTA5 24527,1270,24527
ZCTA5 24528,1513,24528
ZCTA5 24529,991,24529
ZCTA5 24530,550,24530
ZCTA5 24531,4148,24531
ZCTA5 24534,832,24534
ZCTA5 24536,132,24536
ZCTA5 24538,2099,24538
ZCTA5 24539,91,24539
ZCTA5 24540,15740,24540
ZCTA5 24541,14281,24541
ZCTA5 24549,1884,24549
ZCTA5 24550,3280,24550
ZCTA5 24551,10211,24551
ZCTA5 24553,952,24553
ZCTA5 24554,1833,24554
ZCTA5 24555,989,24555
ZCTA5 24556,1351,24556
ZCTA5 24557,3775,24557
ZCTA5 24558,3100,24558
ZCTA5 24562,280,24562
ZCTA5 30078,13035,30078
ZCTA5 30072,317,30072
ZCTA5 30075,21652,30075
ZCTA5 30076,18145,30076
ZCTA5 30079,1676,30079
ZCTA5 30080,25989,30080
ZCTA5 30082,12389,30082
ZCTA5 30083,22864,30083
ZCTA5 30084,16572,30084
ZCTA5 30087,14280,30087
ZCTA5 30088,10927,30088
ZCTA5 30090,0,30090
ZCTA5 18510,5620,18510
ZCTA5 18512,5998,18512
ZCTA5 18517,2447,18517
ZCTA5 18518,4125,18518
ZCTA5 18519,2536,18519
ZCTA5 18602,153,18602
ZCTA5 18603,8973,18603
ZCTA5 18610,2602,18610
ZCTA5 18612,6918,18612
ZCTA5 18614,1731,18614
ZCTA5 18615,832,18615
ZCTA5 18616,691,18616
ZCTA5 18617,1031,18617
