ZIP,City,County,Population
54932,Eldorado,Fond du Lac County,"1,218"
54454,Milladore,Wood County,"1,215"
54965,Pine River,Waushara County,"1,212"
54149,Mountain,Oconto County,"1,210"
53930,Endeavor,Marquette County,"1,192"
53587,South Wayne,Lafayette County,"1,177"
54007,Deer Park,St. Croix County,"1,175"
54772,Wheeler,Dunn County,"1,164"
54556,Prentice,Price County,"1,161"
53937,Hillpoint,Sauk County,"1,157"
54427,Eland,Marathon County,"1,156"
54027,Wilson,St. Croix County,"1,154"
54761,Plum City,Pierce County,"1,149"
54554,Phelps,Vilas County,"1,148"
54307,Green Bay,Brown County,"1,128"
54763,Ridgeland,Dunn County,"1,120"
54175,Townsend,Oconto County,"1,101"
54922,Bear Creek,Outagamie County,"1,101"
54137,Krakow,Shawano County,"1,087"
54490,Westboro,Taylor County,"1,085"
54418,Bryant,Langlade County,"1,084"
53582,Ridgeway,Iowa County,"1,070"
54003,Beldenville,Pierce County,"1,065"
53922,Burnett,Dodge County,"1,057"
54750,Maiden Rock,Pierce County,"1,047"
54557,Presque Isle,Vilas County,"1,042"
53554,Livingston,Grant County,"1,029"
54104,Athelstane,Marinette County,"1,027"
54962,Ogdensburg,Waupaca County,"1,025"
54150,Neopit,Menominee County,"1,024"
53506,Avoca,Iowa County,"1,011"
53801,Bagley,Grant County,998
54212,Fish Creek,Door County,980
53569,Montfort,Grant County,978
54428,Elcho,Langlade County,975
54964,Pickett,Winnebago County,974
54723,Bay City,Pierce County,973
54540,Land O'Lakes,Vilas County,971
54854,Maple,Douglas County,960
54545,Manitowish Waters,Vilas County,947
54652,Readstown,Vernon County,947
54756,Nelson,Buffalo County,946
53522,Browntown,Green County,943
54210,Ellison Bay,Door County,942
54835,Exeland,Sawyer County,933
54527,Glidden,Ashland County,932
54836,Foxboro,Douglas County,931
54855,Marengo,Ashland County,924
54826,Comstock,Polk County,922
54628,Ferryville,Crawford County,912
54232,Saint Nazianz,Manitowoc County,907
53808,Dickeyville,Grant County,905
