ZIP,City,County,Population
36371,Pinckard,Dale County,430
36773,Safford,Dallas County,427
35775,Valhermoso Springs,Morgan County,385
36455,Lockhart,Covington County,343
35745,Estillfork,Jackson County,335
36030,Forest Home,Butler County,333
36529,Deer Park,Washington County,310
36858,Hatchechubbee,Russell County,303
36922,Ward,Choctaw County,296
36538,Frankville,Washington County,290
36754,Magnolia,Marengo County,287
35584,Sipsey,Walker County,285
36790,Stanton,Chilton County,261
36013,Cecil,Montgomery County,245
36723,Boykin,Wilcox County,239
36727,Campbell,Clarke County,231
36267,Millerville,Clay County,226
35477,Panola,Sumter County,222
36559,Montrose,Baldwin County,221
35751,Hollytree,Jackson County,215
36568,Saint Elmo,Mobile County,213
35036,Brookside,Jefferson County,208
35052,Cook Springs,St. Clair County,191
36663,Mobile,Mobile County,187
36313,Bellwood,Geneva County,172
36039,Hardaway,Macon County,171
36581,Sunflower,Washington County,161
35060,Docena,Jefferson County,158
36031,Fort Davis,Macon County,143
36481,Vredenburgh,Monroe County,143
35013,Allgood,Blount County,141
36439,Excel,Monroe County,140
36057,Mount Meigs,Montgomery County,138
35766,Princeton,Jackson County,137
35070,Garden City,Cullman County,122
35112,Margaret,St. Clair County,120
35559,Glen Allen,Fayette County,120
35774,Trenton,Jackson County,120
36763,Myrtlewood,Marengo County,116
36901,Bellamy,Sumter County,112
35545,Belk,Fayette County,102
35181,Watson,Jefferson County,98
36473,Range,Conecuh County,95
35032,Bon Air,Talladega County,91
36722,Arlington,Wilcox County,89
35649,Mooresville,Limestone County,81
35990,Walnut Grove,Etowah County,70
35457,Echola,Tuscaloosa County,56
36652,Mobile,Mobile County,53
36038,Gantt,Covington County,52
36101,Montgomery,Montgomery County,51
36910,Jachin,Choctaw County,50
36476,River Falls,Covington County,49
36913,Melvin,Choctaw County,33
35615,Belle Mina,Limestone County,23
36865,Loachapoka,Lee County,22
35577,Natural Bridge,Winston County,17
35249,Birmingham,Jefferson County,15
35573,Kansas,Walker County,14
36454,Lenox,Conecuh County,7
36512,Bucks,Mobile County,7
36543,Huxford,Escambia County,7
36766,Oak Hill,Wilcox County,3
35074,Green Pond,Bibb County,0
35082,Hollins,Clay County,0
35119,New Castle,Jefferson County,0
35149,Sycamore,Talladega County,0
35185,Westover,Shelby County,0
35491,West Greene,Greene County,0
36008,Booth,Autauga County,0
36114,Montgomery,Montgomery County,0
36130,Montgomery,Montgomery County,0
36470,Perdue Hill,Monroe County,0
36547,Gulf Shores,Baldwin County,0
36556,Malcolm,Washington County,0
36564,Point Clear,Baldwin County,0
36615,Mobile,Mobile County,0
36741,Furman,Wilcox County,0
36753,McWilliams,Wilcox County,0
36764,Nanafalia,Marengo County,0
36851,Cottonton,Russell County,0
