ZIP,City,County,Population
64733,Chilhowee,Johnson County,"1,112"
64748,Golden City,Barton County,"1,105"
63454,Maywood,Marion County,"1,104"
65680,Kissee Mills,Taney County,"1,097"
65334,Hughesville,Pettis County,"1,094"
65726,Point Lookout,Taney County,"1,093"
64479,Ravenwood,Nodaway County,"1,091"
64643,Hale,Carroll County,"1,088"
65059,Mokane,Callaway County,"1,085"
64867,Stella,McDonald County,"1,082"
63336,Clarksville,Pike County,"1,079"
63829,Cardwell,Dunklin County,"1,070"
65692,Koshkonong,Oregon County,"1,068"
63087,Valles Mines,St. Francois County,"1,066"
63870,Parma,New Madrid County,"1,066"
64446,Fairfax,Atchison County,"1,066"
64739,Creighton,Cass County,"1,065"
63447,La Belle,Lewis County,"1,060"
65324,Climax Springs,Camden County,"1,055"
65779,Wheatland,Hickory County,"1,053"
63561,Queen City,Schuyler County,"1,043"
64444,Edgerton,Platte County,"1,043"
63620,Annapolis,Iron County,"1,036"
63452,Lewistown,Lewis County,"1,026"
63352,Laddonia,Audrain County,"1,018"
64097,Wellington,Lafayette County,"1,014"
64670,Pattonsburg,Daviess County,"1,007"
63036,French Village,St. Francois County,"1,001"
63339,Curryville,Pike County,996
63380,Truesdale,Warren County,990
63039,Gray Summit,Franklin County,986
64018,Camden Point,Platte County,981
63747,Friedheim,Cape Girardeau County,972
63545,Green City,Sullivan County,968
63939,Fairdealing,Ripley County,963
63954,Neelyville,Butler County,954
64442,Eagleville,Harrison County,951
63363,New Florence,Montgomery County,949
63629,Bunker,Shannon County,947
63751,Glenallen,Bollinger County,946
65323,Calhoun,Henry County,943
64484,Rushville,Buchanan County,940
63945,Harviell,Butler County,928
64679,Spickard,Grundy County,921
65264,Martinsburg,Audrain County,919
64448,Faucett,Buchanan County,912
63469,Shelbyville,Shelby County,911
64440,De Kalb,Buchanan County,900
63623,Belleview,Iron County,895
65054,Loose Creek,Osage County,893
65068,Prairie Home,Cooper County,893
63848,Gideon,New Madrid County,887
64436,Cosby,Andrew County,873
65739,Ridgedale,Taney County,865
65790,Pottersville,Howell County,865
63732,Altenburg,Perry County,863
65566,Viburnum,Crawford County,858
65759,Taneyville,Taney County,856
65774,Weaubleau,Hickory County,855
63855,Hornersville,Dunklin County,854
63932,Broseley,Butler County,848
65347,Nelson,Saline County,846
64001,Alma,Lafayette County,842
65470,Falcon,Laclede County,842
63536,Downing,Schuyler County,837
64631,Bucklin,Linn County,836
64474,Osborn,DeKalb County,831
65444,Bucyrus,Texas County,824
63943,Grandin,Carter County,823
64430,Clarksdale,DeKalb County,823
65050,Latham,Moniteau County,823
65756,Stotts City,Lawrence County,823
64421,Amazonia,Andrew County,817
64649,Kidder,Caldwell County,814
64642,Gilman City,Harrison County,804
63073,Saint Albans,Franklin County,803
65733,Protem,Taney County,801
65685,Louisburg,Dallas County,794
64659,Meadville,Linn County,793
63953,Naylor,Ripley County,787
64423,Barnard,Nodaway County,777
65247,Excello,Macon County,777
63633,Centerville,Reynolds County,775
64842,Fairview,Newton County,775
65025,Clarksburg,Moniteau County,773
63471,Taylor,Marion County,770
63956,Patterson,Wayne County,770
63350,High Hill,Montgomery County,769
64461,Hopkins,Nodaway County,768
63622,Belgrade,Washington County,764
